indice_tiempo,emae_original,emae_desestacionalizada,emae_tendencia_ciclo,emae_original_via,emae_desestacionalizada_vm,emae_tendencia_ciclo_vm
2019-11-01,137.77182967934513,140.867608624669,141.24244175360005,-0.020062090831740265,-0.020635529719222,-0.0042239508014089155
2019-12-01,135.76515449386653,140.0225125875082,140.56079656292056,-0.003570317105233034,-0.005999221860949588,-0.004826064901006344
2020-01-01,133.8910859819811,141.2197136837604,139.82887092803833,-0.00479539100503712,0.008550061516029439,-0.005207181894096524
2020-02-01,128.97363870124474,139.5013315953144,139.08529798708108,-0.024905893228793996,-0.012168145959380983,-0.005317735429187009
2020-03-01,128.2110608932017,125.54492676408597,138.37054565589239,-0.11556165780067984,-0.10004495779090616,-0.005138949562124684
2020-04-01,113.29503493310571,105.83083997755627,137.72396519290825,-0.24427767808208423,-0.15702814358699535,-0.004672818625663933
2020-05-01,131.02956940276502,117.03694425190828,137.18206469789646,-0.20169975124200135,0.10588694445521284,-0.003934685544761618
2020-06-01,132.52196457376792,124.382652850768,136.77096414849487,-0.12155065724153957,0.06276401563466094,-0.0029967514361802783
2020-07-01,127.46368726269105,126.2146353098061,136.50894006688011,-0.1315828670207131,0.014728600950777881,-0.0019157873401424164
2020-08-01,125.18389282947507,129.0505210072245,136.4039733561371,-0.11391131811970713,0.02246875483542321,-0.0007689365303956697
2020-09-01,127.17507923082758,131.16905404683808,136.45057426568033,-0.057103757200151595,0.016416307528855256,0.0003416389449415469
2020-10-01,131.34551189096354,133.4610686013768,136.63691396367295,-0.07267631290813603,0.01747374463583684,0.0013656204746328449
2020-11-01,132.0686594668459,134.86246901673692,136.94973206376844,-0.04139576447357185,0.010500443537926563,0.0022894113385687476
2020-12-01,133.8543513843217,136.73937960571286,137.37442419981213,-0.014074326484349586,0.013917219539729686,0.0031010804449469465
2021-01-01,131.78733971672543,140.5784333254279,137.89719793104743,-0.015712369870080733,0.0280756994128899,0.0038054662232827052
2021-02-01,126.50509023815277,138.27334321382244,138.50582883590508,-0.019139945867621244,-0.01639718168055948,0.004413656796434573
2021-03-01,146.2228105606508,140.65186595062187,139.18982699706945,0.1404851464605903,0.017201599972319626,0.004938407046931825
2021-04-01,147.3326828790923,139.4591066736757,139.9415768178376,0.30043371244012484,-0.008480223627924666,0.0054008962938361105
2021-05-01,151.2212090946906,138.7183711736034,140.75380808139874,0.15409987061668162,-0.005311488921304841,0.005804073971657608
2021-06-01,149.03147411330056,141.33131410699752,141.61652280777113,0.12457942042009718,0.018836314983284197,0.006129246079604966
2021-07-01,142.61204275681797,141.908067515935,142.51706040569354,0.1188444789213381,0.004080860724897883,0.006358986791003218
2021-08-01,141.16093055671394,143.9932249988145,143.44312877495668,0.12762854202818819,0.014693720514835196,0.006497947450129438
2021-09-01,141.4818953236589,144.89594894021175,144.37892082927968,0.11249700947198882,0.0062692112174354,0.00652378445949231
2021-10-01,140.4330797013146,144.0920330354862,145.30364001546,0.06918826292210967,-0.005548228991945625,0.006404807439125637
2021-11-01,144.67046078352925,146.5429016322742,146.19817134548163,0.09541856006986184,0.01700905001586328,0.006156289890098199
2021-12-01,148.14922519162673,150.16363052643334,147.0391897228088,0.10679424060157515,0.02470763751658711,0.005752591633583215
2022-01-01,138.18770094127183,147.09493818373096,147.80446909927673,0.04856582763036155,-0.02043565630335631,0.005204594624811154
2022-02-01,136.88137740166152,148.9355153937961,148.4770715421126,0.08202268496844534,0.012512852126605134,0.0045506231775989114
2022-03-01,152.7784334671766,148.12752784659983,149.0416654342318,0.04483310696457066,-0.00542508309760692,0.003802566189211598
2022-04-01,155.79995722613376,150.08678518254013,149.48720182756333,0.0574704415990992,0.013226828020577619,0.0029893412156491994
2022-05-01,162.9542807157081,150.17030344977036,149.8056150257692,0.0775887965137918,0.0005564664945594266,0.002130036513581901
2022-06-01,159.37527787071235,151.50715778732803,149.9908807260864,0.06940684052784696,0.008902255018781613,0.0012367073175816312
2022-07-01,151.24241852084734,151.7049634993128,150.04397867531773,0.06051645847851628,0.0013055865800244426,0.0003540078501724775
2022-08-01,150.22861020024058,151.36663810552594,149.96982309223065,0.06423646831857299,-0.002230153753594255,-0.0004942256513175147
2022-09-01,148.13154244427625,150.74114602402582,149.78435717023694,0.046999986149502515,-0.004132298169059245,-0.0012366882761450926
2022-10-01,146.28847022169523,149.32606643155052,149.5139033970223,0.04169523685469545,-0.009387480656739666,-0.0018056209495045383
2022-11-01,147.7896208006912,148.38040459855807,149.1915653078764,0.02156044848595018,-0.006332865089069495,-0.0021559071218276715
2022-12-01,145.73462418016186,147.95087008915806,148.8509423415022,-0.016298438337032484,-0.0028948196398447257,-0.002283124824592364
2023-01-01,142.23901758715357,149.83623565021296,148.52671093285562,0.02931749076282486,0.012743186707308674,-0.002178228794163073
2023-02-01,137.0581152052415,150.00568909322752,148.24905116086651,0.001291174935078132,0.0011309243206705233,-0.0018694265175953628
